Id,Category,Catagotry_Num,Date,Day_Num,Day,Time_Num,Time,District,Category_Count_In_Dist
2215,自行車竊盜,2,2016/5/22,7,Sun,7,19~21,北投區,117
2216,自行車竊盜,2,2016/5/23,1,Mon,4,10~12,中正區,103
2217,自行車竊盜,2,2016/5/23,1,Mon,7,19~21,文山區,101
2218,自行車竊盜,2,2016/5/24,2,Tue,2,04~06,大同區,70
2219,自行車竊盜,2,2016/5/24,2,Tue,6,16~18,中正區,103
2220,自行車竊盜,2,2016/5/25,3,Wed,4,10~12,士林區,53
2221,自行車竊盜,2,2016/5/25,3,Wed,7,19~21,中正區,103
2222,自行車竊盜,2,2016/5/26,4,Thu,5,13~15,松山區,58
2223,自行車竊盜,2,2016/5/28,6,Sat,1,01~03,內湖區,52
2224,自行車竊盜,2,2016/5/29,7,Sun,4,10~12,北投區,117
2225,自行車竊盜,2,2016/5/29,7,Sun,5,13~15,士林區,53
2226,自行車竊盜,2,2016/6/1,3,Wed,6,16~18,松山區,58
2227,自行車竊盜,2,2016/6/2,4,Thu,6,16~18,大安區,193
2228,自行車竊盜,2,2016/6/3,5,Fri,3,07~09,北投區,117
2229,自行車竊盜,2,2016/6/4,6,Sat,4,10~12,松山區,58
2230,自行車竊盜,2,2016/6/8,3,Wed,3,07~09,中山區,64
2231,自行車竊盜,2,2016/6/8,3,Wed,4,10~12,士林區,53
2232,自行車竊盜,2,2016/6/8,3,Wed,4,10~12,內湖區,52
2233,自行車竊盜,2,2016/6/10,5,Fri,1,01~03,大安區,193
2234,自行車竊盜,2,2016/6/13,1,Mon,6,16~18,大安區,193
2235,自行車竊盜,2,2016/6/14,2,Tue,7,19~21,南港區,63
2236,自行車竊盜,2,2016/6/14,2,Tue,7,19~21,大安區,193
2237,自行車竊盜,2,2016/6/14,2,Tue,7,19~21,南港區,63
2238,自行車竊盜,2,2016/6/15,3,Wed,5,13~15,松山區,58
2239,自行車竊盜,2,2016/6/15,3,Wed,8,22~24,內湖區,52
2240,自行車竊盜,2,2016/6/16,4,Thu,3,07~09,大安區,193
2241,自行車竊盜,2,2016/6/16,4,Thu,3,07~09,大同區,70
2242,自行車竊盜,2,2016/6/16,4,Thu,4,10~12,萬華區,74
2243,自行車竊盜,2,2016/6/17,5,Fri,1,01~03,大安區,193
2244,自行車竊盜,2,2016/6/17,5,Fri,7,19~21,文山區,101
2245,自行車竊盜,2,2016/6/18,6,Sat,1,01~03,大安區,193
2246,自行車竊盜,2,2016/6/19,7,Sun,1,01~03,文山區,101
2247,自行車竊盜,2,2016/6/20,1,Mon,6,16~18,萬華區,74
2248,自行車竊盜,2,2016/6/22,3,Wed,7,19~21,大安區,193
2249,自行車竊盜,2,2016/6/23,4,Thu,6,16~18,大安區,193
2250,自行車竊盜,2,2016/6/24,5,Fri,1,01~03,萬華區,74
2251,自行車竊盜,2,2016/6/25,6,Sat,2,04~06,內湖區,52
2252,自行車竊盜,2,2016/6/25,6,Sat,7,19~21,大安區,193
2253,自行車竊盜,2,2016/6/25,6,Sat,8,22~24,信義區,99
2254,自行車竊盜,2,2016/6/27,1,Mon,1,01~03,信義區,99
2255,自行車竊盜,2,2016/6/27,1,Mon,3,07~09,士林區,53
2256,自行車竊盜,2,2016/6/27,1,Mon,5,13~15,大安區,193
2257,自行車竊盜,2,2016/6/28,2,Tue,5,13~15,大安區,193
2258,自行車竊盜,2,2016/6/29,3,Wed,8,22~24,信義區,99
2259,自行車竊盜,2,2016/6/30,4,Thu,3,07~09,內湖區,52
2260,自行車竊盜,2,2016/7/1,5,Fri,5,13~15,大安區,193
2261,自行車竊盜,2,2016/7/3,7,Sun,1,01~03,信義區,99
2262,自行車竊盜,2,2016/7/3,7,Sun,3,07~09,大安區,193
2263,自行車竊盜,2,2016/7/3,7,Sun,8,22~24,大安區,193
2264,自行車竊盜,2,2016/7/3,7,Sun,8,22~24,信義區,99
2265,自行車竊盜,2,2016/7/4,1,Mon,7,19~21,松山區,58
2266,自行車竊盜,2,2016/7/8,5,Fri,4,10~12,中正區,103
2267,自行車竊盜,2,2016/7/11,1,Mon,6,16~18,大同區,70
2268,自行車竊盜,2,2016/7/12,2,Tue,7,19~21,文山區,101
2269,自行車竊盜,2,2016/7/15,5,Fri,4,10~12,大安區,193
2270,自行車竊盜,2,2016/7/15,5,Fri,5,13~15,松山區,58
2271,自行車竊盜,2,2016/7/15,5,Fri,7,19~21,北投區,117
2272,自行車竊盜,2,2016/7/16,6,Sat,4,10~12,信義區,99
2273,自行車竊盜,2,2016/7/17,7,Sun,4,10~12,文山區,101
2274,自行車竊盜,2,2016/7/19,2,Tue,6,16~18,松山區,58
2275,自行車竊盜,2,2016/7/21,4,Thu,2,04~06,內湖區,52
2276,自行車竊盜,2,2016/7/22,5,Fri,8,22~24,中山區,64
2277,自行車竊盜,2,2016/7/25,1,Mon,2,04~06,文山區,101
2278,自行車竊盜,2,2016/7/25,1,Mon,5,13~15,中山區,64
2279,自行車竊盜,2,2016/7/25,1,Mon,8,22~24,信義區,99
2280,自行車竊盜,2,2016/7/26,2,Tue,7,19~21,信義區,99
2281,自行車竊盜,2,2016/7/26,2,Tue,7,19~21,信義區,99
2282,自行車竊盜,2,2016/7/26,2,Tue,7,19~21,信義區,99
2283,自行車竊盜,2,2016/7/29,5,Fri,7,19~21,信義區,99
2284,自行車竊盜,2,2016/7/30,6,Sat,5,13~15,松山區,58
2285,自行車竊盜,2,2016/7/30,6,Sat,6,16~18,北投區,117
2286,自行車竊盜,2,2016/7/30,6,Sat,8,22~24,中山區,64
2287,自行車竊盜,2,2016/7/31,7,Sun,1,01~03,萬華區,74
2288,自行車竊盜,2,2016/7/31,7,Sun,8,22~24,內湖區,52
2289,自行車竊盜,2,2016/8/1,1,Mon,4,10~12,南港區,63
2290,自行車竊盜,2,2016/8/1,1,Mon,7,19~21,大安區,193
2291,自行車竊盜,2,2016/8/1,1,Mon,8,22~24,士林區,53
2292,自行車竊盜,2,2016/8/2,2,Tue,3,07~09,大同區,70
2293,自行車竊盜,2,2016/8/2,2,Tue,5,13~15,萬華區,74
2294,自行車竊盜,2,2016/8/3,3,Wed,3,07~09,萬華區,74
2295,自行車竊盜,2,2016/8/4,4,Thu,3,07~09,大安區,193
2296,自行車竊盜,2,2016/8/4,4,Thu,4,10~12,大安區,193
2297,自行車竊盜,2,2016/8/5,5,Fri,3,07~09,萬華區,74
2298,自行車竊盜,2,2016/8/7,7,Sun,1,01~03,大安區,193
2299,自行車竊盜,2,2016/8/7,7,Sun,5,13~15,中山區,64
2300,自行車竊盜,2,2016/8/15,1,Mon,4,10~12,松山區,58
2301,自行車竊盜,2,2016/8/16,2,Tue,2,04~06,大安區,193
2302,自行車竊盜,2,2016/8/16,2,Tue,3,07~09,中正區,103
2303,自行車竊盜,2,2016/8/19,5,Fri,4,10~12,文山區,101
2304,自行車竊盜,2,2016/8/19,5,Fri,8,22~24,文山區,101
2305,自行車竊盜,2,2016/8/21,7,Sun,4,10~12,文山區,101
2306,自行車竊盜,2,2016/8/21,7,Sun,6,16~18,文山區,101
2307,自行車竊盜,2,2016/8/22,1,Mon,4,10~12,大安區,193
2308,自行車竊盜,2,2016/8/23,2,Tue,4,10~12,南港區,63
2309,自行車竊盜,2,2016/8/23,2,Tue,4,10~12,南港區,63
2310,自行車竊盜,2,2016/8/23,2,Tue,8,22~24,南港區,63
2311,自行車竊盜,2,2016/8/24,3,Wed,3,07~09,大安區,193
2312,自行車竊盜,2,2016/8/24,3,Wed,4,10~12,南港區,63
2313,自行車竊盜,2,2016/8/24,3,Wed,7,19~21,文山區,101
2314,自行車竊盜,2,2016/8/25,4,Thu,3,07~09,大安區,193
2315,自行車竊盜,2,2016/8/26,5,Fri,2,04~06,大同區,70
2316,自行車竊盜,2,2016/8/26,5,Fri,8,22~24,中山區,64
2317,自行車竊盜,2,2016/8/27,6,Sat,6,16~18,大安區,193
2318,自行車竊盜,2,2016/8/27,6,Sat,6,16~18,萬華區,74
2319,自行車竊盜,2,2016/8/29,1,Mon,6,16~18,中山區,64
2320,自行車竊盜,2,2016/8/30,2,Tue,7,19~21,內湖區,52
2321,自行車竊盜,2,2016/8/30,2,Tue,7,19~21,中正區,103
2322,自行車竊盜,2,2016/9/1,4,Thu,1,01~03,北投區,117
2323,自行車竊盜,2,2016/9/1,4,Thu,3,07~09,文山區,101
2324,自行車竊盜,2,2016/9/2,5,Fri,2,04~06,中正區,103
2325,自行車竊盜,2,2016/9/2,5,Fri,4,10~12,北投區,117
2326,自行車竊盜,2,2016/9/4,7,Sun,7,19~21,中正區,103
2327,自行車竊盜,2,2016/9/4,7,Sun,7,19~21,信義區,99
2328,自行車竊盜,2,2016/9/4,7,Sun,7,19~21,北投區,117
2329,自行車竊盜,2,2016/9/7,3,Wed,4,10~12,萬華區,74
2330,自行車竊盜,2,2016/9/8,4,Thu,4,10~12,北投區,117
2331,自行車竊盜,2,2016/9/10,6,Sat,2,04~06,大同區,70
2332,自行車竊盜,2,2016/9/10,6,Sat,3,07~09,信義區,99
2333,自行車竊盜,2,2016/9/10,6,Sat,4,10~12,信義區,99
2334,自行車竊盜,2,2016/9/10,6,Sat,6,16~18,北投區,117
2335,自行車竊盜,2,2016/9/14,3,Wed,3,07~09,中正區,103
2336,自行車竊盜,2,2016/9/14,3,Wed,7,19~21,大安區,193
2337,自行車竊盜,2,2016/9/15,4,Thu,7,19~21,大同區,70
2338,自行車竊盜,2,2016/9/15,4,Thu,8,22~24,松山區,58
2339,自行車竊盜,2,2016/9/18,7,Sun,5,13~15,文山區,101
2340,自行車竊盜,2,2016/9/18,7,Sun,7,19~21,大安區,193
2341,自行車竊盜,2,2016/9/21,3,Wed,3,07~09,大安區,193
2342,自行車竊盜,2,2016/9/21,3,Wed,7,19~21,大安區,193
2343,自行車竊盜,2,2016/9/23,5,Fri,3,07~09,大安區,193
2344,自行車竊盜,2,2016/9/23,5,Fri,8,22~24,中正區,103
2345,自行車竊盜,2,2016/9/24,6,Sat,5,13~15,內湖區,52
2346,自行車竊盜,2,2016/9/29,4,Thu,6,16~18,大安區,193
2347,自行車竊盜,2,2016/10/3,1,Mon,1,01~03,信義區,99
2348,自行車竊盜,2,2016/10/3,1,Mon,4,10~12,中正區,103
2349,自行車竊盜,2,2016/10/3,1,Mon,6,16~18,士林區,53
2350,自行車竊盜,2,2016/10/6,4,Thu,5,13~15,松山區,58
2351,自行車竊盜,2,2016/10/6,4,Thu,6,16~18,內湖區,52
2352,自行車竊盜,2,2016/10/9,7,Sun,5,13~15,大安區,193
2353,自行車竊盜,2,2016/10/9,7,Sun,6,16~18,大安區,193
2354,自行車竊盜,2,2016/10/10,1,Mon,2,04~06,北投區,117
2355,自行車竊盜,2,2016/10/11,2,Tue,4,10~12,大安區,193
2356,自行車竊盜,2,2016/10/11,2,Tue,4,10~12,內湖區,52
2357,自行車竊盜,2,2016/10/13,4,Thu,6,16~18,士林區,53
2358,自行車竊盜,2,2016/10/14,5,Fri,5,13~15,大同區,70
2359,自行車竊盜,2,2016/10/14,5,Fri,7,19~21,萬華區,74
2360,自行車竊盜,2,2016/10/15,6,Sat,1,01~03,大安區,193
2361,自行車竊盜,2,2016/10/17,1,Mon,5,13~15,信義區,99
2362,自行車竊盜,2,2016/10/17,1,Mon,5,13~15,信義區,99
2363,自行車竊盜,2,2016/10/19,3,Wed,7,19~21,萬華區,74
2364,自行車竊盜,2,2016/10/21,5,Fri,7,19~21,大安區,193
2365,自行車竊盜,2,2016/10/22,6,Sat,1,01~03,信義區,99
2366,自行車竊盜,2,2016/10/22,6,Sat,3,07~09,士林區,53
2367,自行車竊盜,2,2016/10/22,6,Sat,4,10~12,北投區,117
2368,自行車竊盜,2,2016/10/22,6,Sat,6,16~18,中正區,103
2369,自行車竊盜,2,2016/10/22,6,Sat,6,16~18,文山區,101
2370,自行車竊盜,2,2016/10/22,6,Sat,6,16~18,文山區,101
2371,自行車竊盜,2,2016/10/23,7,Sun,5,13~15,北投區,117
2372,自行車竊盜,2,2016/10/23,7,Sun,7,19~21,中正區,103
2373,自行車竊盜,2,2016/10/24,1,Mon,7,19~21,南港區,63
2374,自行車竊盜,2,2016/10/25,2,Tue,3,07~09,文山區,101
2375,自行車竊盜,2,2016/10/25,2,Tue,5,13~15,北投區,117
2376,自行車竊盜,2,2016/10/25,2,Tue,5,13~15,北投區,117
2377,自行車竊盜,2,2016/10/26,3,Wed,8,22~24,信義區,99
2378,自行車竊盜,2,2016/10/27,4,Thu,1,01~03,文山區,101
2379,自行車竊盜,2,2016/10/27,4,Thu,6,16~18,文山區,101
2380,自行車竊盜,2,2016/10/28,5,Fri,4,10~12,北投區,117
2381,自行車竊盜,2,2016/10/28,5,Fri,4,10~12,北投區,117
2382,自行車竊盜,2,2016/10/29,6,Sat,4,10~12,士林區,53
2383,自行車竊盜,2,2016/10/29,6,Sat,7,19~21,大安區,193
2384,自行車竊盜,2,2016/10/30,7,Sun,6,16~18,文山區,101
2385,自行車竊盜,2,2016/10/31,1,Mon,3,07~09,文山區,101
2386,自行車竊盜,2,2016/10/31,1,Mon,3,07~09,大同區,70
2387,自行車竊盜,2,2016/10/31,1,Mon,4,10~12,北投區,117
2388,自行車竊盜,2,2016/10/31,1,Mon,7,19~21,大安區,193
2389,自行車竊盜,2,2016/11/1,2,Tue,5,13~15,文山區,101
2390,自行車竊盜,2,2016/11/1,2,Tue,6,16~18,北投區,117
2391,自行車竊盜,2,2016/11/1,2,Tue,7,19~21,文山區,101
2392,自行車竊盜,2,2016/11/2,3,Wed,1,01~03,內湖區,52
2393,自行車竊盜,2,2016/11/2,3,Wed,3,07~09,北投區,117
2394,自行車竊盜,2,2016/11/2,3,Wed,6,16~18,大同區,70
2395,自行車竊盜,2,2016/11/2,3,Wed,8,22~24,信義區,99
2396,自行車竊盜,2,2016/11/5,6,Sat,3,07~09,大安區,193
2397,自行車竊盜,2,2016/11/6,7,Sun,3,07~09,士林區,53
2398,自行車竊盜,2,2016/11/6,7,Sun,4,10~12,松山區,58
2399,自行車竊盜,2,2016/11/6,7,Sun,5,13~15,大同區,70
2400,自行車竊盜,2,2016/11/7,1,Mon,4,10~12,萬華區,74
2401,自行車竊盜,2,2016/11/9,3,Wed,8,22~24,大安區,193
2402,自行車竊盜,2,2016/11/10,4,Thu,5,13~15,大安區,193
2403,自行車竊盜,2,2016/11/12,6,Sat,3,07~09,中正區,103
2404,自行車竊盜,2,2016/11/12,6,Sat,4,10~12,大安區,193
2405,自行車竊盜,2,2016/11/13,7,Sun,5,13~15,大安區,193
2406,自行車竊盜,2,2016/11/14,1,Mon,4,10~12,文山區,101
2407,自行車竊盜,2,2016/11/14,1,Mon,4,10~12,文山區,101
2408,自行車竊盜,2,2016/11/15,2,Tue,4,10~12,文山區,101
2409,自行車竊盜,2,2016/11/16,3,Wed,2,04~06,大安區,193
2410,自行車竊盜,2,2016/11/16,3,Wed,3,07~09,文山區,101
2411,自行車竊盜,2,2016/11/16,3,Wed,5,13~15,大安區,193
2412,自行車竊盜,2,2016/11/17,4,Thu,2,04~06,大安區,193
2413,自行車竊盜,2,2016/11/18,5,Fri,7,19~21,北投區,117
2414,自行車竊盜,2,2016/11/19,6,Sat,5,13~15,文山區,101
2415,自行車竊盜,2,2016/11/19,6,Sat,5,13~15,大同區,70
2416,自行車竊盜,2,2016/11/19,6,Sat,5,13~15,文山區,101
2417,自行車竊盜,2,2016/11/19,6,Sat,6,16~18,大安區,193
2418,自行車竊盜,2,2016/11/20,7,Sun,4,10~12,中正區,103
2419,自行車竊盜,2,2016/11/20,7,Sun,4,10~12,信義區,99
2420,自行車竊盜,2,2016/11/20,7,Sun,6,16~18,南港區,63
2421,自行車竊盜,2,2016/11/23,3,Wed,2,04~06,信義區,99
2422,自行車竊盜,2,2016/11/25,5,Fri,8,22~24,信義區,99
2423,自行車竊盜,2,2016/11/26,6,Sat,3,07~09,士林區,53
2424,自行車竊盜,2,2016/11/26,6,Sat,7,19~21,文山區,101
2425,自行車竊盜,2,2016/11/27,7,Sun,4,10~12,北投區,117
2426,自行車竊盜,2,2016/11/28,1,Mon,5,13~15,萬華區,74
2427,自行車竊盜,2,2016/11/29,2,Tue,7,19~21,大安區,193
2428,自行車竊盜,2,2016/11/30,3,Wed,2,04~06,萬華區,74
2429,自行車竊盜,2,2016/11/30,3,Wed,5,13~15,中正區,103
2430,自行車竊盜,2,2016/12/3,6,Sat,7,19~21,松山區,58
2431,自行車竊盜,2,2016/12/5,1,Mon,2,04~06,大安區,193
2432,自行車竊盜,2,2016/12/7,3,Wed,5,13~15,松山區,58
2433,自行車竊盜,2,2016/12/9,5,Fri,3,07~09,松山區,58
2434,自行車竊盜,2,2016/12/9,5,Fri,4,10~12,中山區,64
2435,自行車竊盜,2,2016/12/9,5,Fri,4,10~12,中山區,64
2436,自行車竊盜,2,2016/12/9,5,Fri,5,13~15,萬華區,74
2437,自行車竊盜,2,2016/12/12,1,Mon,5,13~15,信義區,99
2438,自行車竊盜,2,2016/12/14,3,Wed,8,22~24,大安區,193
2439,自行車竊盜,2,2016/12/15,4,Thu,3,07~09,信義區,99
2440,自行車竊盜,2,2016/12/15,4,Thu,7,19~21,大安區,193
2441,自行車竊盜,2,2016/12/16,5,Fri,7,19~21,信義區,99
2442,自行車竊盜,2,2016/12/18,7,Sun,5,13~15,信義區,99
2443,自行車竊盜,2,2016/12/19,1,Mon,4,10~12,大同區,70
2444,自行車竊盜,2,2016/12/20,2,Tue,5,13~15,信義區,99
2445,自行車竊盜,2,2016/12/21,3,Wed,6,16~18,松山區,58
2446,自行車竊盜,2,2016/12/23,5,Fri,8,22~24,信義區,99
2447,自行車竊盜,2,2016/12/24,6,Sat,3,07~09,信義區,99
2448,自行車竊盜,2,2016/12/24,6,Sat,4,10~12,松山區,58
2449,自行車竊盜,2,2016/12/24,6,Sat,8,22~24,松山區,58
2450,自行車竊盜,2,2016/12/24,6,Sat,8,22~24,松山區,58
2451,自行車竊盜,2,2016/12/25,7,Sun,1,01~03,文山區,101
2452,自行車竊盜,2,2016/12/25,7,Sun,1,01~03,大安區,193
2453,自行車竊盜,2,2016/12/25,7,Sun,3,07~09,萬華區,74
2454,自行車竊盜,2,2016/12/26,1,Mon,1,01~03,南港區,63
2455,自行車竊盜,2,2016/12/26,1,Mon,2,04~06,文山區,101
2456,自行車竊盜,2,2016/12/29,4,Thu,4,10~12,大同區,70
2457,自行車竊盜,2,2016/12/30,5,Fri,5,13~15,文山區,101
2458,自行車竊盜,2,2016/12/30,5,Fri,5,13~15,文山區,101
2459,自行車竊盜,2,2017/1/1,7,Sun,4,10~12,信義區,99
2460,自行車竊盜,2,2017/1/3,2,Tue,6,16~18,中山區,64
2461,自行車竊盜,2,2017/1/5,4,Thu,7,19~21,內湖區,52
2462,自行車竊盜,2,2017/1/6,5,Fri,6,16~18,文山區,101
2463,自行車竊盜,2,2017/1/7,6,Sat,2,04~06,大安區,193
2464,自行車竊盜,2,2017/1/7,6,Sat,8,22~24,中山區,64
2465,自行車竊盜,2,2017/1/8,7,Sun,1,01~03,中山區,64
2466,自行車竊盜,2,2017/1/8,7,Sun,4,10~12,北投區,117
2467,自行車竊盜,2,2017/1/8,7,Sun,6,16~18,中正區,103
2468,自行車竊盜,2,2017/1/10,2,Tue,7,19~21,大安區,193
2469,自行車竊盜,2,2017/1/12,4,Thu,2,04~06,大安區,193
2470,自行車竊盜,2,2017/1/16,1,Mon,2,04~06,大安區,193
2471,自行車竊盜,2,2017/1/16,1,Mon,3,07~09,士林區,53
2472,自行車竊盜,2,2017/1/17,2,Tue,4,10~12,文山區,101
2473,自行車竊盜,2,2017/1/17,2,Tue,4,10~12,大同區,70
2474,自行車竊盜,2,2017/1/17,2,Tue,4,10~12,文山區,101
2475,自行車竊盜,2,2017/1/18,3,Wed,3,07~09,大安區,193
2476,自行車竊盜,2,2017/1/18,3,Wed,3,07~09,大安區,193
2477,自行車竊盜,2,2017/1/19,4,Thu,6,16~18,大安區,193
2478,自行車竊盜,2,2017/1/21,6,Sat,3,07~09,北投區,117
2479,自行車竊盜,2,2017/1/22,7,Sun,3,07~09,信義區,99
2480,自行車竊盜,2,2017/1/23,1,Mon,3,07~09,大同區,70
2481,自行車竊盜,2,2017/1/23,1,Mon,6,16~18,內湖區,52
2482,自行車竊盜,2,2017/1/23,1,Mon,6,16~18,北投區,117
2483,自行車竊盜,2,2017/1/24,2,Tue,5,13~15,文山區,101
2484,自行車竊盜,2,2017/1/24,2,Tue,7,19~21,士林區,53
2485,自行車竊盜,2,2017/1/25,3,Wed,3,07~09,大安區,193
2486,自行車竊盜,2,2017/1/31,2,Tue,2,04~06,中山區,64
2487,自行車竊盜,2,2017/2/2,4,Thu,8,22~24,中山區,64
2488,自行車竊盜,2,2017/2/3,5,Fri,5,13~15,文山區,101
2489,自行車竊盜,2,2017/2/5,7,Sun,5,13~15,文山區,101
2490,自行車竊盜,2,2017/2/6,1,Mon,8,22~24,文山區,101
2491,自行車竊盜,2,2017/2/7,2,Tue,4,10~12,中正區,103
2492,自行車竊盜,2,2017/2/8,3,Wed,3,07~09,中山區,64
2493,自行車竊盜,2,2017/2/8,3,Wed,7,19~21,大安區,193
2494,自行車竊盜,2,2017/2/9,4,Thu,2,04~06,文山區,101
2495,自行車竊盜,2,2017/2/11,6,Sat,5,13~15,中正區,103
2496,自行車竊盜,2,2017/2/12,7,Sun,5,13~15,文山區,101
2497,自行車竊盜,2,2017/2/13,1,Mon,4,10~12,文山區,101
2498,自行車竊盜,2,2017/2/14,2,Tue,6,16~18,大安區,193
2499,自行車竊盜,2,2017/2/15,3,Wed,4,10~12,大安區,193
2500,自行車竊盜,2,2017/2/15,3,Wed,7,19~21,文山區,101
2501,自行車竊盜,2,2017/2/17,5,Fri,2,04~06,中正區,103
2502,自行車竊盜,2,2017/2/18,6,Sat,4,10~12,信義區,99
2503,自行車竊盜,2,2017/2/18,6,Sat,4,10~12,南港區,63
2504,自行車竊盜,2,2017/2/18,6,Sat,4,10~12,松山區,58
2505,自行車竊盜,2,2017/2/18,6,Sat,7,19~21,大安區,193
2506,自行車竊盜,2,2017/2/19,7,Sun,5,13~15,萬華區,74
2507,自行車竊盜,2,2017/2/20,1,Mon,6,16~18,南港區,63
2508,自行車竊盜,2,2017/2/21,2,Tue,1,01~03,信義區,99
2509,自行車竊盜,2,2017/2/22,3,Wed,1,01~03,中正區,103
2510,自行車竊盜,2,2017/2/22,3,Wed,2,04~06,信義區,99
2511,自行車竊盜,2,2017/2/22,3,Wed,3,07~09,大安區,193
2512,自行車竊盜,2,2017/2/23,4,Thu,5,13~15,中正區,103
2513,自行車竊盜,2,2017/2/26,7,Sun,7,19~21,萬華區,74
2514,自行車竊盜,2,2017/2/27,1,Mon,6,16~18,萬華區,74
2515,自行車竊盜,2,2017/2/28,2,Tue,4,10~12,萬華區,74
2516,自行車竊盜,2,2017/2/28,2,Tue,7,19~21,大安區,193
2517,自行車竊盜,2,2017/3/1,3,Wed,3,07~09,中正區,103
2518,自行車竊盜,2,2017/3/1,3,Wed,5,13~15,南港區,63
2519,自行車竊盜,2,2017/3/1,3,Wed,7,19~21,文山區,101
2520,自行車竊盜,2,2017/3/3,5,Fri,7,19~21,士林區,53
2521,自行車竊盜,2,2017/3/4,6,Sat,6,16~18,大同區,70
2522,自行車竊盜,2,2017/3/5,7,Sun,3,07~09,信義區,99
2523,自行車竊盜,2,2017/3/7,2,Tue,1,01~03,大安區,193
2524,自行車竊盜,2,2017/3/8,3,Wed,8,22~24,南港區,63
2525,自行車竊盜,2,2017/3/11,6,Sat,6,16~18,北投區,117
2526,自行車竊盜,2,2017/3/12,7,Sun,3,07~09,文山區,101
2527,自行車竊盜,2,2017/3/13,1,Mon,8,22~24,內湖區,52
2528,自行車竊盜,2,2017/3/14,2,Tue,5,13~15,萬華區,74
2529,自行車竊盜,2,2017/3/15,3,Wed,4,10~12,大安區,193
2530,自行車竊盜,2,2017/3/15,3,Wed,6,16~18,大同區,70
2531,自行車竊盜,2,2017/3/16,4,Thu,4,10~12,南港區,63
2532,自行車竊盜,2,2017/3/17,5,Fri,4,10~12,大安區,193
2533,自行車竊盜,2,2017/3/22,3,Wed,5,13~15,大同區,70
2534,自行車竊盜,2,2017/3/22,3,Wed,7,19~21,北投區,117
2535,自行車竊盜,2,2017/3/25,6,Sat,7,19~21,大安區,193
2536,自行車竊盜,2,2017/3/28,2,Tue,6,16~18,士林區,53
2537,自行車竊盜,2,2017/3/29,3,Wed,4,10~12,大同區,70
2538,自行車竊盜,2,2017/4/1,6,Sat,7,19~21,北投區,117
2539,自行車竊盜,2,2017/4/2,7,Sun,3,07~09,大安區,193
2540,自行車竊盜,2,2017/4/3,1,Mon,5,13~15,士林區,53
2541,自行車竊盜,2,2017/4/3,1,Mon,6,16~18,大安區,193
2542,自行車竊盜,2,2017/4/4,2,Tue,7,19~21,南港區,63
2543,自行車竊盜,2,2017/4/5,3,Wed,4,10~12,萬華區,74
2544,自行車竊盜,2,2017/4/6,4,Thu,5,13~15,中山區,64
2545,自行車竊盜,2,2017/4/8,6,Sat,7,19~21,內湖區,52
2546,自行車竊盜,2,2017/4/8,6,Sat,7,19~21,北投區,117
2547,自行車竊盜,2,2017/4/10,1,Mon,8,22~24,大安區,193
2548,自行車竊盜,2,2017/4/13,4,Thu,6,16~18,大安區,193
2549,自行車竊盜,2,2017/4/15,6,Sat,5,13~15,信義區,99
2550,自行車竊盜,2,2017/4/16,7,Sun,1,01~03,松山區,58
2551,自行車竊盜,2,2017/4/16,7,Sun,8,22~24,大安區,193
2552,自行車竊盜,2,2017/4/20,4,Thu,6,16~18,中山區,64
2553,自行車竊盜,2,2017/4/21,5,Fri,8,22~24,大安區,193
2554,自行車竊盜,2,2017/4/23,7,Sun,6,16~18,信義區,99
2555,自行車竊盜,2,2017/4/24,1,Mon,5,13~15,大安區,193
2556,自行車竊盜,2,2017/4/27,4,Thu,3,07~09,大安區,193
2557,自行車竊盜,2,2017/5/1,1,Mon,1,01~03,中山區,64
2558,自行車竊盜,2,2017/5/2,2,Tue,3,07~09,北投區,117
2559,自行車竊盜,2,2017/5/3,3,Wed,8,22~24,南港區,63
2560,自行車竊盜,2,2017/5/4,4,Thu,1,01~03,南港區,63
2561,自行車竊盜,2,2017/5/4,4,Thu,1,01~03,南港區,63
2562,自行車竊盜,2,2017/5/4,4,Thu,4,10~12,大同區,70
2563,自行車竊盜,2,2017/5/5,5,Fri,3,07~09,中正區,103
2564,自行車竊盜,2,2017/5/5,5,Fri,4,10~12,大安區,193
2565,自行車竊盜,2,2017/5/5,5,Fri,6,16~18,中正區,103
2566,自行車竊盜,2,2017/5/6,6,Sat,1,01~03,松山區,58
2567,自行車竊盜,2,2017/5/6,6,Sat,6,16~18,中正區,103
2568,自行車竊盜,2,2017/5/6,6,Sat,7,19~21,中正區,103
2569,自行車竊盜,2,2017/5/8,1,Mon,7,19~21,士林區,53
2570,自行車竊盜,2,2017/5/9,2,Tue,6,16~18,大安區,193
2571,自行車竊盜,2,2017/5/10,3,Wed,4,10~12,松山區,58
2572,自行車竊盜,2,2017/5/12,5,Fri,1,01~03,松山區,58
2573,自行車竊盜,2,2017/5/13,6,Sat,6,16~18,大同區,70
2574,自行車竊盜,2,2017/5/14,7,Sun,2,04~06,北投區,117
2575,自行車竊盜,2,2017/5/14,7,Sun,6,16~18,文山區,101
2576,自行車竊盜,2,2017/5/14,7,Sun,7,19~21,文山區,101
2577,自行車竊盜,2,2017/5/16,2,Tue,1,01~03,信義區,99
2578,自行車竊盜,2,2017/5/18,4,Thu,2,04~06,大同區,70
2579,自行車竊盜,2,2017/5/18,4,Thu,3,07~09,內湖區,52
2580,自行車竊盜,2,2017/5/21,7,Sun,3,07~09,信義區,99
