Id,Category,Date,Day_Num,Day,Time_Num,Time,District,Latitude,Longitude
2327,Bike,2016/9/4,7,Sun,7,19~21,Xinyi,25.037222,121.561209
2328,Bike,2016/9/4,7,Sun,7,19~21,Beitou,25.1208226,121.5062092
2329,Bike,2016/9/7,3,Wed,4,10~12,Wanhua,25.0456572,121.5077373
2330,Bike,2016/9/8,4,Thu,4,10~12,Beitou,25.1142176,121.5118759
2331,Bike,2016/9/10,6,Sat,2,04~06,Datong,25.062986,121.5183575
2332,Bike,2016/9/10,6,Sat,3,07~09,Xinyi,25.0239857,121.5696083
2333,Bike,2016/9/10,6,Sat,4,10~12,Xinyi,25.047562,121.578463
2334,Bike,2016/9/10,6,Sat,6,16~18,Beitou,25.1402164,121.5006506
2335,Bike,2016/9/14,3,Wed,3,07~09,Zhongzheng,25.0246617,121.5201306
2336,Bike,2016/9/14,3,Wed,7,19~21,Daan,25.0257743,121.5386148
2337,Bike,2016/9/15,4,Thu,7,19~21,Datong,25.058404,121.513825
2338,Bike,2016/9/15,4,Thu,8,22~24,Songshan,25.050726,121.5630842
2339,Bike,2016/9/18,7,Sun,5,13~15,Wenshan,24.999255,121.566766
2340,Bike,2016/9/18,7,Sun,7,19~21,Daan,25.035322,121.554564
2341,Bike,2016/9/21,3,Wed,3,07~09,Daan,25.026164,121.5285658
2342,Bike,2016/9/21,3,Wed,7,19~21,Daan,25.0310609,121.535552
2343,Bike,2016/9/23,5,Fri,3,07~09,Daan,25.0323582,121.543492
2344,Bike,2016/9/23,5,Fri,8,22~24,Zhongzheng,25.03287,121.520004
2345,Bike,2016/9/24,6,Sat,5,13~15,Neihu,25.0862938,121.5688903
2346,Bike,2016/9/29,4,Thu,6,16~18,Daan,25.041621,121.555208
2347,Bike,2016/10/3,1,Mon,1,01~03,Xinyi,25.0441493,121.5713375
2348,Bike,2016/10/3,1,Mon,4,10~12,Zhongzheng,25.040997,121.522222
2349,Bike,2016/10/3,1,Mon,6,16~18,Shilin,25.110576,121.5338966
2350,Bike,2016/10/6,4,Thu,5,13~15,Songshan,25.0513548,121.5637853
2351,Bike,2016/10/6,4,Thu,6,16~18,Neihu,25.085054,121.573934
2352,Bike,2016/10/9,7,Sun,5,13~15,Daan,25.0282679,121.52251
2353,Bike,2016/10/9,7,Sun,6,16~18,Daan,25.0186526,121.5397264
2354,Bike,2016/10/10,1,Mon,2,04~06,Beitou,25.113966,121.514621
2355,Bike,2016/10/11,2,Tue,4,10~12,Daan,25.0412724,121.5535474
2356,Bike,2016/10/11,2,Tue,4,10~12,Neihu,25.066466,121.612507
2357,Bike,2016/10/13,4,Thu,6,16~18,Shilin,25.084141,121.525761
2358,Bike,2016/10/14,5,Fri,5,13~15,Datong,25.0527143,121.520249
2359,Bike,2016/10/14,5,Fri,7,19~21,Wanhua,25.0318916,121.4900161
2360,Bike,2016/10/15,6,Sat,1,01~03,Daan,25.0167908,121.545112
2361,Bike,2016/10/17,1,Mon,5,13~15,Xinyi,25.0466836,121.5719168
2362,Bike,2016/10/17,1,Mon,5,13~15,Xinyi,25.0466836,121.5719168
2363,Bike,2016/10/19,3,Wed,7,19~21,Wanhua,25.0378047,121.4961679
2364,Bike,2016/10/21,5,Fri,7,19~21,Daan,25.0254954,121.5379034
2365,Bike,2016/10/22,6,Sat,1,01~03,Xinyi,25.0332564,121.5742118
2366,Bike,2016/10/22,6,Sat,3,07~09,Shilin,25.118011,121.5381651
2367,Bike,2016/10/22,6,Sat,4,10~12,Beitou,25.131841,121.498633
2368,Bike,2016/10/22,6,Sat,6,16~18,Zhongzheng,25.0262158,121.5178568
2369,Bike,2016/10/22,6,Sat,6,16~18,Wenshan,24.988858,121.567786
2370,Bike,2016/10/22,6,Sat,6,16~18,Wenshan,24.988858,121.567786
2371,Bike,2016/10/23,7,Sun,5,13~15,Beitou,25.1153574,121.5097836
2372,Bike,2016/10/23,7,Sun,7,19~21,Zhongzheng,25.031199,121.521407
2373,Bike,2016/10/24,1,Mon,7,19~21,Nangang,25.0554052,121.6178521
2374,Bike,2016/10/25,2,Tue,3,07~09,Wenshan,24.998013,121.543915
2375,Bike,2016/10/25,2,Tue,5,13~15,Beitou,25.131841,121.498633
2376,Bike,2016/10/25,2,Tue,5,13~15,Beitou,25.131841,121.498633
2377,Bike,2016/10/26,3,Wed,8,22~24,Xinyi,25.030418,121.570112
2378,Bike,2016/10/27,4,Thu,1,01~03,Wenshan,24.997455,121.544435
2379,Bike,2016/10/27,4,Thu,6,16~18,Wenshan,25.01036,121.536787
2380,Bike,2016/10/28,5,Fri,4,10~12,Beitou,25.114961,121.514572
2381,Bike,2016/10/28,5,Fri,4,10~12,Beitou,25.125835,121.500818
2382,Bike,2016/10/29,6,Sat,4,10~12,Shilin,25.084141,121.525761
2383,Bike,2016/10/29,6,Sat,7,19~21,Daan,25.033534,121.534869
2384,Bike,2016/10/30,7,Sun,6,16~18,Wenshan,25.01036,121.536787
2385,Bike,2016/10/31,1,Mon,3,07~09,Wenshan,25.004581,121.53567
2386,Bike,2016/10/31,1,Mon,3,07~09,Datong,25.062983,121.509213
2387,Bike,2016/10/31,1,Mon,4,10~12,Beitou,25.143458,121.501544
2388,Bike,2016/10/31,1,Mon,7,19~21,Daan,25.028341,121.543084
2389,Bike,2016/11/1,2,Tue,5,13~15,Wenshan,25.002858,121.538912
2390,Bike,2016/11/1,2,Tue,6,16~18,Beitou,25.124209,121.46677
2391,Bike,2016/11/1,2,Tue,7,19~21,Wenshan,24.985006,121.561824
2392,Bike,2016/11/2,3,Wed,1,01~03,Neihu,25.054995,121.577159
2393,Bike,2016/11/2,3,Wed,3,07~09,Beitou,25.131841,121.498633
2394,Bike,2016/11/2,3,Wed,6,16~18,Datong,25.057901,121.520603
2395,Bike,2016/11/2,3,Wed,8,22~24,Xinyi,25.028536,121.566334
2396,Bike,2016/11/5,6,Sat,3,07~09,Daan,25.021937,121.548395
2397,Bike,2016/11/6,7,Sun,3,07~09,Shilin,25.106851,121.528773
2398,Bike,2016/11/6,7,Sun,4,10~12,Songshan,25.04512,121.555666
2399,Bike,2016/11/6,7,Sun,5,13~15,Datong,25.051838,121.518622
2400,Bike,2016/11/7,1,Mon,4,10~12,Wanhua,25.0379923,121.5045609
2401,Bike,2016/11/9,3,Wed,8,22~24,Daan,25.0326945,121.5529434
2402,Bike,2016/11/10,4,Thu,5,13~15,Daan,25.033175,121.538577
2403,Bike,2016/11/12,6,Sat,3,07~09,Zhongzheng,25.0439998,121.5195803
2404,Bike,2016/11/12,6,Sat,4,10~12,Daan,25.029612,121.53832
2405,Bike,2016/11/13,7,Sun,5,13~15,Daan,25.033175,121.538577
2406,Bike,2016/11/14,1,Mon,4,10~12,Wenshan,24.9838295,121.5666839
2407,Bike,2016/11/14,1,Mon,4,10~12,Wenshan,24.9813087,121.5591282
2408,Bike,2016/11/15,2,Tue,4,10~12,Wenshan,24.9904302,121.5431102
2409,Bike,2016/11/16,3,Wed,2,04~06,Daan,25.0371577,121.5443584
2410,Bike,2016/11/16,3,Wed,3,07~09,Wenshan,24.991923,121.54088
2411,Bike,2016/11/16,3,Wed,5,13~15,Daan,25.029612,121.53832
2412,Bike,2016/11/17,4,Thu,2,04~06,Daan,25.033699,121.5503288
2413,Bike,2016/11/18,5,Fri,7,19~21,Beitou,25.128984,121.50123
2414,Bike,2016/11/19,6,Sat,5,13~15,Wenshan,24.9996052,121.5586989
2415,Bike,2016/11/19,6,Sat,5,13~15,Datong,25.0774388,121.5089452
2416,Bike,2016/11/19,6,Sat,5,13~15,Wenshan,24.994676,121.559772
2417,Bike,2016/11/19,6,Sat,6,16~18,Daan,25.0308569,121.5463978
2418,Bike,2016/11/20,7,Sun,4,10~12,Zhongzheng,25.0387208,121.5277574
2419,Bike,2016/11/20,7,Sun,4,10~12,Xinyi,25.0330575,121.5631862
2420,Bike,2016/11/20,7,Sun,6,16~18,Nangang,25.053857,121.61104
2421,Bike,2016/11/23,3,Wed,2,04~06,Xinyi,25.0332999,121.558381
2422,Bike,2016/11/25,5,Fri,8,22~24,Xinyi,25.040674,121.576252
2423,Bike,2016/11/26,6,Sat,3,07~09,Shilin,25.084976,121.5248945
2424,Bike,2016/11/26,6,Sat,7,19~21,Wenshan,25.0013529,121.538933
2425,Bike,2016/11/27,7,Sun,4,10~12,Beitou,25.131841,121.498633
2426,Bike,2016/11/28,1,Mon,5,13~15,Wanhua,25.0419242,121.5080936
2427,Bike,2016/11/29,2,Tue,7,19~21,Daan,25.0264266,121.541661
2428,Bike,2016/11/30,3,Wed,2,04~06,Wanhua,25.033962,121.489811
2429,Bike,2016/11/30,3,Wed,5,13~15,Zhongzheng,25.0355353,121.5135416
2430,Bike,2016/12/3,6,Sat,7,19~21,Songshan,25.0558496,121.5638707
2431,Bike,2016/12/5,1,Mon,2,04~06,Daan,25.0206828,121.5282101
2432,Bike,2016/12/7,3,Wed,5,13~15,Songshan,25.0587629,121.5571904
2433,Bike,2016/12/9,5,Fri,3,07~09,Songshan,25.059107,121.5621851
2434,Bike,2016/12/9,5,Fri,4,10~12,Zhongshan,25.0554652,121.5332848
2435,Bike,2016/12/9,5,Fri,4,10~12,Zhongshan,25.0657089,121.522573
2436,Bike,2016/12/9,5,Fri,5,13~15,Wanhua,25.0345778,121.4989537
2437,Bike,2016/12/12,1,Mon,5,13~15,Xinyi,25.04588,121.572659
2438,Bike,2016/12/14,3,Wed,8,22~24,Daan,25.0275242,121.5244218
2439,Bike,2016/12/15,4,Thu,3,07~09,Xinyi,25.045906,121.576936
2440,Bike,2016/12/15,4,Thu,7,19~21,Daan,25.0382984,121.5440218
2441,Bike,2016/12/16,5,Fri,7,19~21,Xinyi,25.0365555,121.5722491
2442,Bike,2016/12/18,7,Sun,5,13~15,Xinyi,25.025354,121.561618
2443,Bike,2016/12/19,1,Mon,4,10~12,Datong,25.0498516,121.5196876
2444,Bike,2016/12/20,2,Tue,5,13~15,Xinyi,25.0331392,121.5585227
2445,Bike,2016/12/21,3,Wed,6,16~18,Songshan,25.0565036,121.5575543
2446,Bike,2016/12/23,5,Fri,8,22~24,Xinyi,25.0433774,121.5772817
2447,Bike,2016/12/24,6,Sat,3,07~09,Xinyi,25.032765,121.570354
2448,Bike,2016/12/24,6,Sat,4,10~12,Songshan,25.0587242,121.5553698
2449,Bike,2016/12/24,6,Sat,8,22~24,Songshan,25.0561826,121.5684868
2450,Bike,2016/12/24,6,Sat,8,22~24,Songshan,25.0572466,121.566636
2451,Bike,2016/12/25,7,Sun,1,01~03,Wenshan,24.985427,121.570056
2452,Bike,2016/12/25,7,Sun,1,01~03,Daan,25.0179649,121.559243
2453,Bike,2016/12/25,7,Sun,3,07~09,Wanhua,25.0385744,121.5003317
2454,Bike,2016/12/26,1,Mon,1,01~03,Nangang,25.051477,121.615616
2455,Bike,2016/12/26,1,Mon,2,04~06,Wenshan,24.995515,121.536606
2456,Bike,2016/12/29,4,Thu,4,10~12,Datong,25.063199,121.512801
2457,Bike,2016/12/30,5,Fri,5,13~15,Wenshan,24.9908427,121.539729
2458,Bike,2016/12/30,5,Fri,5,13~15,Wenshan,24.9908427,121.539729
2459,Bike,2017/1/1,7,Sun,4,10~12,Xinyi,25.024732,121.5693188
2460,Bike,2017/1/3,2,Tue,6,16~18,Zhongshan,25.071353,121.520118
2461,Bike,2017/1/5,4,Thu,7,19~21,Neihu,25.072165,121.619422
2462,Bike,2017/1/6,5,Fri,6,16~18,Wenshan,24.988858,121.567786
2463,Bike,2017/1/7,6,Sat,2,04~06,Daan,25.02615,121.531488
2464,Bike,2017/1/7,6,Sat,8,22~24,Zhongshan,25.0622391,121.5205202
2465,Bike,2017/1/8,7,Sun,1,01~03,Zhongshan,25.0703276,121.5217539
2466,Bike,2017/1/8,7,Sun,4,10~12,Beitou,25.1104735,121.5139692
2467,Bike,2017/1/8,7,Sun,6,16~18,Zhongzheng,25.0409967,121.5222218
2468,Bike,2017/1/10,2,Tue,7,19~21,Daan,25.0329282,121.543584
2469,Bike,2017/1/12,4,Thu,2,04~06,Daan,25.0354829,121.5452621
2470,Bike,2017/1/16,1,Mon,2,04~06,Daan,25.030047,121.5256519
2471,Bike,2017/1/16,1,Mon,3,07~09,Shilin,25.1019307,121.5224817
2472,Bike,2017/1/17,2,Tue,4,10~12,Wenshan,25.004394,121.535401
2473,Bike,2017/1/17,2,Tue,4,10~12,Datong,25.071054,121.518774
2474,Bike,2017/1/17,2,Tue,4,10~12,Wenshan,25.0064143,121.5374185
2475,Bike,2017/1/18,3,Wed,3,07~09,Daan,25.0261029,121.550246
2476,Bike,2017/1/18,3,Wed,3,07~09,Daan,25.0209172,121.5499103
2477,Bike,2017/1/19,4,Thu,6,16~18,Daan,25.0444293,121.5574912
2478,Bike,2017/1/21,6,Sat,3,07~09,Beitou,25.1385949,121.489863
2479,Bike,2017/1/22,7,Sun,3,07~09,Xinyi,25.030418,121.570112
2480,Bike,2017/1/23,1,Mon,3,07~09,Datong,25.0576212,121.510647
2481,Bike,2017/1/23,1,Mon,6,16~18,Neihu,25.0864375,121.5573647
2482,Bike,2017/1/23,1,Mon,6,16~18,Beitou,25.1305016,121.5019688
2483,Bike,2017/1/24,2,Tue,5,13~15,Wenshan,24.9934516,121.5409171
2484,Bike,2017/1/24,2,Tue,7,19~21,Shilin,25.10306,121.522514
2485,Bike,2017/1/25,3,Wed,3,07~09,Daan,25.023739,121.553004
2486,Bike,2017/1/31,2,Tue,2,04~06,Zhongshan,25.056545,121.5260897
2487,Bike,2017/2/2,4,Thu,8,22~24,Zhongshan,25.0665249,121.539285
2488,Bike,2017/2/3,5,Fri,5,13~15,Wenshan,24.9963961,121.5446669
2489,Bike,2017/2/5,7,Sun,5,13~15,Wenshan,24.993722,121.542239
2490,Bike,2017/2/6,1,Mon,8,22~24,Wenshan,24.998593,121.543756
2491,Bike,2017/2/7,2,Tue,4,10~12,Zhongzheng,25.0462505,121.5309992
2492,Bike,2017/2/8,3,Wed,3,07~09,Zhongshan,25.0451793,121.5402783
2493,Bike,2017/2/8,3,Wed,7,19~21,Daan,25.021836,121.530864
2494,Bike,2017/2/9,4,Thu,2,04~06,Wenshan,24.9873209,121.561334
2495,Bike,2017/2/11,6,Sat,5,13~15,Zhongzheng,25.036731,121.519033
2496,Bike,2017/2/12,7,Sun,5,13~15,Wenshan,24.9935095,121.5407654
2497,Bike,2017/2/13,1,Mon,4,10~12,Wenshan,24.993546,121.5395898
2498,Bike,2017/2/14,2,Tue,6,16~18,Daan,25.0249135,121.5433711
2499,Bike,2017/2/15,3,Wed,4,10~12,Daan,25.0335367,121.5296943
2500,Bike,2017/2/15,3,Wed,7,19~21,Wenshan,24.9984389,121.540649
2501,Bike,2017/2/17,5,Fri,2,04~06,Zhongzheng,25.0154208,121.5333586
2502,Bike,2017/2/18,6,Sat,4,10~12,Xinyi,25.040859,121.576292
2503,Bike,2017/2/18,6,Sat,4,10~12,Nangang,25.0418289,121.585864
2504,Bike,2017/2/18,6,Sat,4,10~12,Songshan,25.0535993,121.5623366
2505,Bike,2017/2/18,6,Sat,7,19~21,Daan,25.032435,121.5349054
2506,Bike,2017/2/19,7,Sun,5,13~15,Wanhua,25.0367889,121.500286
2507,Bike,2017/2/20,1,Mon,6,16~18,Nangang,25.0554052,121.6178521
2508,Bike,2017/2/21,2,Tue,1,01~03,Xinyi,25.035978,121.57702
2509,Bike,2017/2/22,3,Wed,1,01~03,Zhongzheng,25.024944,121.51921
2510,Bike,2017/2/22,3,Wed,2,04~06,Xinyi,25.022865,121.5571282
2511,Bike,2017/2/22,3,Wed,3,07~09,Daan,25.0354549,121.5502591
2512,Bike,2017/2/23,4,Thu,5,13~15,Zhongzheng,25.0301515,121.5199512
2513,Bike,2017/2/26,7,Sun,7,19~21,Wanhua,25.0367954,121.4999306
2514,Bike,2017/2/27,1,Mon,6,16~18,Wanhua,25.0419242,121.5080936
2515,Bike,2017/2/28,2,Tue,4,10~12,Wanhua,25.041992,121.502031
2516,Bike,2017/2/28,2,Tue,7,19~21,Daan,25.0312019,121.530395
2517,Bike,2017/3/1,3,Wed,3,07~09,Zhongzheng,25.0416163,121.5171944
2518,Bike,2017/3/1,3,Wed,5,13~15,Nangang,25.0535818,121.5947692
2519,Bike,2017/3/1,3,Wed,7,19~21,Wenshan,24.9919234,121.5408797
2520,Bike,2017/3/3,5,Fri,7,19~21,Shilin,25.0944379,121.5262635
2521,Bike,2017/3/4,6,Sat,6,16~18,Datong,25.059866,121.51017
2522,Bike,2017/3/5,7,Sun,3,07~09,Xinyi,25.04492,121.5752274
2523,Bike,2017/3/7,2,Tue,1,01~03,Daan,25.0323182,121.5515866
2524,Bike,2017/3/8,3,Wed,8,22~24,Nangang,25.054013,121.6135233
2525,Bike,2017/3/11,6,Sat,6,16~18,Beitou,25.10972,121.518848
2526,Bike,2017/3/12,7,Sun,3,07~09,Wenshan,24.9892346,121.5792909
2527,Bike,2017/3/13,1,Mon,8,22~24,Neihu,25.0648689,121.593067
2528,Bike,2017/3/14,2,Tue,5,13~15,Wanhua,25.034398,121.501266
2529,Bike,2017/3/15,3,Wed,4,10~12,Daan,25.023688,121.5312
2530,Bike,2017/3/15,3,Wed,6,16~18,Datong,25.065029,121.510978
2531,Bike,2017/3/16,4,Thu,4,10~12,Nangang,25.0539628,121.6037962
2532,Bike,2017/3/17,5,Fri,4,10~12,Daan,25.0186526,121.5397264
2533,Bike,2017/3/22,3,Wed,5,13~15,Datong,25.0741392,121.5142351
2534,Bike,2017/3/22,3,Wed,7,19~21,Beitou,25.1364898,121.4794091
2535,Bike,2017/3/25,6,Sat,7,19~21,Daan,25.011142,121.537693
2536,Bike,2017/3/28,2,Tue,6,16~18,Shilin,25.0841405,121.5257614
2537,Bike,2017/3/29,3,Wed,4,10~12,Datong,25.0719319,121.5185668
2538,Bike,2017/4/1,6,Sat,7,19~21,Beitou,25.1044106,121.5184945
2539,Bike,2017/4/2,7,Sun,3,07~09,Daan,25.035808,121.523972
2540,Bike,2017/4/3,1,Mon,5,13~15,Shilin,25.084141,121.525761
2541,Bike,2017/4/3,1,Mon,6,16~18,Daan,25.0193285,121.5573985
2542,Bike,2017/4/4,2,Tue,7,19~21,Nangang,25.0529259,121.6120314
2543,Bike,2017/4/5,3,Wed,4,10~12,Wanhua,25.0233646,121.4945361
2544,Bike,2017/4/6,4,Thu,5,13~15,Zhongshan,25.063083,121.5444532
2545,Bike,2017/4/8,6,Sat,7,19~21,Neihu,25.082133,121.567213
2546,Bike,2017/4/8,6,Sat,7,19~21,Beitou,25.1171716,121.5116888
2547,Bike,2017/4/10,1,Mon,8,22~24,Daan,25.0361942,121.5480614
2548,Bike,2017/4/13,4,Thu,6,16~18,Daan,25.0239488,121.5528571
2549,Bike,2017/4/15,6,Sat,5,13~15,Xinyi,25.032765,121.570354
2550,Bike,2017/4/16,7,Sun,1,01~03,Songshan,25.047219,121.552194
2551,Bike,2017/4/16,7,Sun,8,22~24,Daan,25.024351,121.531462
2552,Bike,2017/4/20,4,Thu,6,16~18,Zhongshan,25.0628897,121.5281771
2553,Bike,2017/4/21,5,Fri,8,22~24,Daan,25.0209996,121.5515887
2554,Bike,2017/4/23,7,Sun,6,16~18,Xinyi,25.036536,121.56402
2555,Bike,2017/4/24,1,Mon,5,13~15,Daan,25.0186526,121.5397264
2556,Bike,2017/4/27,4,Thu,3,07~09,Daan,25.0247488,121.526861
2557,Bike,2017/5/1,1,Mon,1,01~03,Zhongshan,25.063083,121.5444532
2558,Bike,2017/5/2,2,Tue,3,07~09,Beitou,25.1128276,121.5160782
2559,Bike,2017/5/3,3,Wed,8,22~24,Nangang,25.0541872,121.5893684
2560,Bike,2017/5/4,4,Thu,1,01~03,Nangang,25.053873,121.5925729
2561,Bike,2017/5/4,4,Thu,1,01~03,Nangang,25.052869,121.587017
2562,Bike,2017/5/4,4,Thu,4,10~12,Datong,25.051857,121.5068953
2563,Bike,2017/5/5,5,Fri,3,07~09,Zhongzheng,25.01417,121.5301164
2564,Bike,2017/5/5,5,Fri,4,10~12,Daan,25.0186526,121.5397264
2565,Bike,2017/5/5,5,Fri,6,16~18,Zhongzheng,25.0264514,121.5101356
2566,Bike,2017/5/6,6,Sat,1,01~03,Songshan,25.03256,121.506524
2567,Bike,2017/5/6,6,Sat,6,16~18,Zhongzheng,25.026712,121.517501
2568,Bike,2017/5/6,6,Sat,7,19~21,Zhongzheng,25.0428752,121.5237972
2569,Bike,2017/5/8,1,Mon,7,19~21,Shilin,25.1078563,121.5282451
2570,Bike,2017/5/9,2,Tue,6,16~18,Daan,25.0331751,121.5385771
2571,Bike,2017/5/10,3,Wed,4,10~12,Songshan,25.056648,121.567436
2572,Bike,2017/5/12,5,Fri,1,01~03,Songshan,25.05554,121.567345
2573,Bike,2017/5/13,6,Sat,6,16~18,Datong,25.057153,121.51358
2574,Bike,2017/5/14,7,Sun,2,04~06,Beitou,25.111531,121.510152
2575,Bike,2017/5/14,7,Sun,6,16~18,Wenshan,24.994676,121.559772
2576,Bike,2017/5/14,7,Sun,7,19~21,Wenshan,25.002091,121.570813
2577,Bike,2017/5/16,2,Tue,1,01~03,Xinyi,25.042961,121.578271
2578,Bike,2017/5/18,4,Thu,2,04~06,Datong,25.071534,121.517837
2579,Bike,2017/5/18,4,Thu,3,07~09,Neihu,25.070363,121.612415
2580,Bike,2017/5/21,7,Sun,3,07~09,Xinyi,25.047022,121.568246
2581,Bike,2017/5/22,1,Mon,2,04~06,Shilin,25.110222,121.537503
2582,Bike,2017/5/22,1,Mon,5,13~15,Zhongzheng,25.034433,121.508251
2583,Bike,2017/5/26,5,Fri,4,10~12,Beitou,25.11302,121.510284
2584,Bike,2017/5/26,5,Fri,6,16~18,Zhongzheng,25.039095,121.527953
2585,Bike,2017/5/27,6,Sat,6,16~18,Neihu,25.081054,121.57262
2586,Bike,2017/5/30,2,Tue,4,10~12,Beitou,25.11919,121.465298
2587,Bike,2017/6/4,7,Sun,5,13~15,Daan,25.041006,121.557811
2588,Bike,2017/6/5,1,Mon,5,13~15,Neihu,25.067028,121.590576
2589,Bike,2017/6/5,1,Mon,8,22~24,Xinyi,25.048153,121.577583
2590,Bike,2017/6/7,3,Wed,5,13~15,Daan,25.026751,121.538085
2591,Bike,2017/6/8,4,Thu,7,19~21,Daan,25.026515,121.543542
2592,Bike,2017/6/9,5,Fri,4,10~12,Beitou,25.134721,121.499853
2593,Bike,2017/6/10,6,Sat,4,10~12,Wenshan,24.992159,121.544727
2594,Bike,2017/6/10,6,Sat,5,13~15,Beitou,25.130375,121.500991
2595,Bike,2017/6/11,7,Sun,3,07~09,Daan,25.027874,121.548156
2596,Bike,2017/6/19,1,Mon,3,07~09,Wenshan,24.998013,121.543915
2597,Bike,2017/6/20,2,Tue,3,07~09,Wenshan,24.982989,121.559488
2598,Bike,2017/6/21,3,Wed,2,04~06,Wanhua,25.025113,121.496994
2599,Bike,2017/6/22,4,Thu,3,07~09,Nangang,25.041644,121.618175
2600,Bike,2017/6/23,5,Fri,1,01~03,Beitou,25.131841,121.498633
2601,Bike,2017/6/23,5,Fri,5,13~15,Daan,25.0339724,121.5483704
2602,Bike,2017/6/24,6,Sat,4,10~12,Xinyi,25.047192,121.575871
2603,Bike,2017/6/24,6,Sat,4,10~12,Xinyi,25.047144,121.573118
2604,Bike,2017/6/25,7,Sun,1,01~03,Daan,25.0271035,121.5468541
2605,Bike,2017/6/25,7,Sun,4,10~12,Beitou,25.1104942,121.513573
2606,Bike,2017/6/25,7,Sun,4,10~12,Beitou,25.119643,121.501807
2607,Bike,2017/6/25,7,Sun,4,10~12,Zhongshan,25.0451793,121.5402783
2608,Bike,2017/6/25,7,Sun,6,16~18,Beitou,25.131841,121.498633
2609,Bike,2017/6/25,7,Sun,6,16~18,Datong,25.0594258,121.5150007
2610,Bike,2017/6/25,7,Sun,7,19~21,Zhongshan,25.0472733,121.5310045
2611,Bike,2017/6/27,2,Tue,5,13~15,Songshan,25.0537829,121.5650655
2612,Bike,2017/6/29,4,Thu,1,01~03,Datong,25.05458,121.513832
2613,Bike,2017/6/29,4,Thu,1,01~03,Shilin,25.1037119,121.519673
2614,Bike,2017/6/29,4,Thu,2,04~06,Wanhua,25.0353646,121.5009404
2615,Bike,2017/6/29,4,Thu,6,16~18,Wanhua,25.0310878,121.5038581
2616,Bike,2017/6/29,4,Thu,8,22~24,Nangang,25.0536829,121.6179828
2617,Bike,2017/7/1,6,Sat,4,10~12,Wenshan,25.0014109,121.550947
2618,Bike,2017/7/2,7,Sun,1,01~03,Daan,25.0286424,121.5406953
2619,Bike,2017/7/2,7,Sun,6,16~18,Beitou,25.1164068,121.5083499
2620,Bike,2017/7/3,1,Mon,2,04~06,Daan,25.0253916,121.5412489
2621,Bike,2017/7/4,2,Tue,3,07~09,Zhongzheng,25.0420252,121.5326559
2622,Bike,2017/7/4,2,Tue,6,16~18,Zhongzheng,25.0420252,121.5326559
2623,Bike,2017/7/5,3,Wed,4,10~12,Daan,25.0186526,121.5397264
2624,Bike,2017/7/5,3,Wed,4,10~12,Zhongzheng,25.0419242,121.5080936
2625,Bike,2017/7/5,3,Wed,7,19~21,Wenshan,25.001244,121.540177
2626,Bike,2017/7/7,5,Fri,6,16~18,Wanhua,25.0359703,121.494576
2627,Bike,2017/7/8,6,Sat,4,10~12,Songshan,25.0594312,121.5479162
2628,Bike,2017/7/8,6,Sat,4,10~12,Zhongshan,25.0611915,121.5334002
2629,Bike,2017/7/8,6,Sat,7,19~21,Wanhua,25.047079,121.505302
2630,Bike,2017/7/10,1,Mon,3,07~09,Shilin,25.094047,121.521435
2631,Bike,2017/7/10,1,Mon,5,13~15,Datong,25.0627582,121.5154883
2632,Bike,2017/7/12,3,Wed,4,10~12,Daan,25.024784,121.533217
2633,Bike,2017/7/12,3,Wed,4,10~12,Wenshan,24.9914029,121.543453
2634,Bike,2017/7/15,6,Sat,1,01~03,Beitou,25.1129847,121.5225841
2635,Bike,2017/7/15,6,Sat,5,13~15,Zhongshan,25.0607734,121.5389304
2636,Bike,2017/7/16,7,Sun,5,13~15,Zhongzheng,25.0383572,121.5193604
2637,Bike,2017/7/18,2,Tue,2,04~06,Nangang,25.0457002,121.5921317
2638,Bike,2017/7/18,2,Tue,3,07~09,Xinyi,25.0414749,121.575487
2639,Bike,2017/7/18,2,Tue,4,10~12,Zhongzheng,25.0348125,121.5303285
2640,Bike,2017/7/19,3,Wed,7,19~21,Beitou,25.1129306,121.5192545
2641,Bike,2017/7/21,5,Fri,3,07~09,Wenshan,25.0003538,121.5485064
2642,Bike,2017/7/22,6,Sat,3,07~09,Songshan,25.0565036,121.5575543
2643,Bike,2017/7/22,6,Sat,6,16~18,Songshan,25.0578006,121.557187
2644,Bike,2017/7/24,1,Mon,2,04~06,Datong,25.0607797,121.5134591
2645,Bike,2017/7/25,2,Tue,4,10~12,Xinyi,25.04492,121.5752274
2646,Bike,2017/7/25,2,Tue,4,10~12,Daan,25.0301443,121.5320795
2647,Bike,2017/7/25,2,Tue,6,16~18,Daan,25.035322,121.5482753
2648,Bike,2017/7/26,3,Wed,3,07~09,Beitou,25.1149607,121.5145724
2649,Bike,2017/7/28,5,Fri,1,01~03,Wenshan,24.9889032,121.5612471
2650,Bike,2017/7/28,5,Fri,8,22~24,Wanhua,25.0274549,121.4909103
2651,Bike,2017/7/30,7,Sun,3,07~09,Xinyi,25.0475479,121.577271
2652,Bike,2017/8/1,2,Tue,4,10~12,Wanhua,25.0263725,121.4922894
2653,Bike,2017/8/2,3,Wed,2,04~06,Nangang,25.0389103,121.5932548
2654,Bike,2017/8/2,3,Wed,7,19~21,Daan,25.027569,121.5393194
2655,Bike,2017/8/3,4,Thu,6,16~18,Wenshan,24.9943529,121.540935
